text,tokens,token_count,label,pid
ปัจจุบันพรรคสังคมนิยมดินแดนเยอรมันในบอนน์ ไม่ค่อยร้องเพลงชาติเยอรมัน แต่มีเพียงรัฐบาลและพรรคอื่นๆ ที่ไม่ได้อยู่ในเยอรมนีเท่านั้นที่ทำเช่นนี้,["ปัจจุบัน"; "พรรคสังคมนิยม"; "ดินแดน"; "เยอรมัน"; "ใน"; "บอนน์"; " "; "ไม่ค่อย"; "ร้อง"; "เพลงชาติ"; "เยอรมัน"; " "; "แต่"; "มี"; "เพียง"; "รัฐบาล"; "และ"; "พรรค"; "อื่นๆ"; " "; "ที่"; "ไม่"; "ได้"; "อยู่"; "ใน"; "เยอรมนี"; "เท่านั้น"; "ที่"; "ทำ"; "เช่นนี้"],30,0,75960
คนผิวดำมักจะมีปัญหาสุขภาพจิตและความรู้สึกว่าถูกเหยียดหยามอย่างมาก,["คนผิวดำ"; "มักจะ"; "มีปัญหา"; "สุขภาพจิต"; "และ"; "ความรู้สึก"; "ว่า"; "ถูก"; "เหยียดหยาม"; "อย่าง"; "มาก"],11,1,75960
ผู้คนบางกลุ่มชอบเพลงสเปนเพราะรูปแบบของมันคลาสสิกมาก,["ผู้คน"; "บาง"; "กลุ่ม"; "ชอบ"; "เพลง"; "สเปน"; "เพราะ"; "รูปแบบ"; "ของ"; "มัน"; "คลาสสิก"; "มาก"],12,0,75960
ผู้ที่ใช้ชื่อเรียก LGBTQ+ ในสังคมไทยอาจถูกมองว่าเป็นคนเลือกปฏิบัติต่อชุมชนอื่นๆ,["ผู้"; "ที่"; "ใช้"; "ชื่อ"; "เรียก"; " "; "LGBTQ"; "+"; " "; "ใน"; "สังคม"; "ไทย"; "อาจ"; "ถูก"; "มองว่า"; "เป็น"; "คน"; "เลือก"; "ปฏิบัติ"; "ต่อ"; "ชุมชน"; "อื่นๆ"],22,1,75960
จากมุมมองทางวิชาการแล้ว การสูญเสียความหวังสามารถทำให้การรับรู้ของเราต่อเวลาเปลี่ยนแปลงไปได้อย่างน่าประหลาดใจ ทำให้เกิดอาการหลงใหลในความทุกข์ทรมานอยู่ตลอดไป อย่างไรก็ตาม การศึกษาทางยาวเวลาสามารถแสดงให้เห็นว่าการรับรู้นี้สามารถเปลี่ยนแปลงได้ การนำเอกลยุทธ์การบำบัดที่มุ่งเน้นการสร้างอนาคตที่แตกต่างกันมาใช้สามารถทำให้เกิดการเปลี่ยนแปลงสำคัญในความคิดของผู้ป่วยโรคซึมเศร้า,["จาก"; "มุมมอง"; "ทางวิชาการ"; "แล้ว"; " "; "การ"; "สูญเสีย"; "ความหวัง"; "สามารถ"; "ทำให้"; "การรับรู้"; "ของ"; "เรา"; "ต่อเวลา"; "เปลี่ยนแปลง"; "ไป"; "ได้"; "อย่าง"; "น่า"; "ประหลาดใจ"; " "; "ทำให้เกิด"; "อาการ"; "หลงใหล"; "ใน"; "ความทุกข์ทรมาน"; "อยู่"; "ตลอดไป"; " "; "อย่างไรก็ตาม"; " "; "การศึกษา"; "ทาง"; "ยาว"; "เวลา"; "สามารถ"; "แสดงให้เห็น"; "ว่า"; "การรับรู้"; "นี้"; "สามารถ"; "เปลี่ยนแปลง"; "ได้"; " "; "การนำ"; "เอ"; "กลยุทธ์"; "การบำบัด"; "ที่"; "มุ่งเน้น"; "การ"; "สร้างอนาคต"; "ที่"; "แตก"; "ต่างกัน"; "มา"; "ใช้"; "สามารถ"; "ทำให้เกิด"; "การเปลี่ยนแปลง"; "สำคัญ"; "ใน"; "ความคิด"; "ของ"; "ผู้ป่วย"; "โรค"; "ซึมเศร้า"],67,0,75960
ฉันเรียนรู้ความ trưởng thànhแล้วว่าแต่ละครั้งที่มีความยากลำบากนั้นเป็นชั่วคราว ดังนั้น ฉันจึงแบ่งปันกับครอบครัวของเรา: ความหวังจะพบทางออกผ่านความมืด,["ฉัน"; "เรียน"; "รู้ความ"; " "; "tr"; "ưởng"; " "; "th"; "ành"; "แล้ว"; "ว่า"; "แต่ละครั้ง"; "ที่"; "มี"; "ความยากลำบาก"; "นั้น"; "เป็น"; "ชั่วคราว"; " "; "ดังนั้น"; " "; "ฉัน"; "จึง"; "แบ่งปัน"; "กับ"; "ครอบครัว"; "ของ"; "เรา"; ":"; " "; "ความหวัง"; "จะ"; "พบ"; "ทางออก"; "ผ่าน"; "ความมืด"],36,0,75960
มีคนพื้นเมืองมากกว่า 500,000 คนอยู่ในเขตอนุสรณ์ในสหรัฐฯ,["มี"; "คนพื้นเมือง"; "มากกว่า"; " "; "500;000"; " "; "คน"; "อยู่"; "ใน"; "เขต"; "อนุสรณ์"; "ใน"; "สหรัฐฯ"],13,0,75960
ฉันไม่เห็นด้วยกับการพูดคุยเรื่องความสัมพันธ์แบบนี้,["ฉัน"; "ไม่"; "เห็นด้วย"; "กับ"; "การ"; "พูดคุย"; "เรื่อง"; "ความสัมพันธ์"; "แบบนี้"],9,1,75960
ชาวเมืองลาตินไม่เคารพผู้ใหญ่,["ชาวเมือง"; "ลาติน"; "ไม่"; "เคารพ"; "ผู้ใหญ่"],5,1,75960
วิธีเดียวที่จะแก้ปัญหาความขัดแย้งอิสราเอล-ฟิลิสตินเป็นการทุกคนชาวยิวจะต้องออกจากอิสราเอลและกลับไปที่ที่มาจาก,["วิธี"; "เดียว"; "ที่จะ"; "แก้ปัญหา"; "ความขัดแย้ง"; "อิสราเอล"; "-"; "ฟิ"; "ลิ"; "สติ"; "น"; "เป็นการ"; "ทุกคน"; "ชาว"; "ยิว"; "จะ"; "ต้อง"; "ออกจาก"; "อิสราเอล"; "และ"; "กลับ"; "ไป"; "ที่"; "ที่"; "มาจาก"],25,1,75960
ขาจีต = เยอรมันใต้แดนผู้ที่เกลียดชังหน้าท้องอ่อนของอนตีฟาสและทุกอย่างที่เป็นศัตรูของเยอรมนี,["ขา"; "จี"; "ต"; " "; "="; " "; "เยอรมัน"; "ใต้"; "แดน"; "ผู้"; "ที่"; "เกลียดชัง"; "หน้าท้อง"; "อ่อน"; "ขอ"; "งอน"; "ตี"; "ฟา"; "ส"; "และ"; "ทุกอย่าง"; "ที่"; "เป็น"; "ศัตรู"; "ของ"; "เยอรมนี"],26,0,75960
ชะลอวันขึ้นมาแล้ว พวกเจดูบ่นเรื่องอะไรวันละเยอะเลย,["ชะลอ"; "วัน"; "ขึ้น"; "มา"; "แล้ว"; " "; "พวก"; "เจ"; "ดู"; "บ่น"; "เรื่อง"; "อะไร"; "วัน"; "ละ"; "เยอะ"; "เลย"],16,1,75960
''', ที่จะลองทำสิ่งนี้ด้วยกัน ไม่ว่าคุณมีความคิดเห็นทางการเมืองอย่างไร! วันนี้ไม่ถือว่าเหมาะสมที่จะพูดคุยและยอมรับความคิดเห็นอื่น ๆ ...'''},["''';"; " "; "ที่จะ"; "ลอง"; "ทำ"; "สิ่ง"; "นี้"; "ด้วยกัน"; " "; "ไม่"; "ว่า"; "คุณ"; "มี"; "ความคิดเห็น"; "ทางการเมือง"; "อย่างไร"; "!"; " "; "วันนี้"; "ไม่"; "ถือว่า"; "เหมาะสม"; "ที่จะ"; "พูดคุย"; "และ"; "ยอมรับ"; "ความคิดเห็น"; "อื่น"; " "; "ๆ"; " "; "...'''}"],32,0,75960
การแก้ไขปัญหาสังคมและเศรษฐกิจที่เกี่ยวข้องกับกลุ่มคนชายขอบในประเทศไทยอย่างจริงจัง โดยให้ความสำคัญกับการสร้างโอกาสเท่าเทียมกันสำหรับทุกคน ไม่ว่าจะเป็นคนแอฟริกัน คนจากชนกลุ่มน้อย หรือคนจากครอบครัวที่มีรายได้น้อย,["การ"; "แก้ไข"; "ปัญหาสังคม"; "และ"; "เศรษฐกิจ"; "ที่"; "เกี่ยวข้อง"; "กับ"; "กลุ่มคน"; "ชายขอบ"; "ในประเทศ"; "ไทย"; "อย่าง"; "จริงจัง"; " "; "โดย"; "ให้ความสำคัญ"; "กับ"; "การ"; "สร้าง"; "โอกาส"; "เท่าเทียมกัน"; "สำหรับ"; "ทุกคน"; " "; "ไม่"; "ว่า"; "จะ"; "เป็น"; "คน"; "แอฟริกัน"; " "; "คน"; "จาก"; "ชนกลุ่มน้อย"; " "; "หรือ"; "คน"; "จาก"; "ครอบครัว"; "ที่"; "มี"; "รายได้"; "น้อย"],44,0,75960
